DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2006-0223-NZL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,NZL,New Zealand,Australia and New Zealand,Oceania,"Mosgiel, Dunedin, Oamaru, Waitati, Taieri Plains areas (Otago province)",Brief torrential rain,,No,No,No,,4630.0,Km2,-45.69,170.37,"Taieri, Silver, Stream, Leith",2006,4.0,26.0,2006,4.0,28.0,,,1200.0,,1200.0,,,,,3000.0,4355.0,68.8837587123464,"[{""adm1_code"":2178,""adm1_name"":""Otago""}]",2007-01-04,2023-09-25
2006-0224-CAN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CAN,Canada,Northern America,Americas,"Fort Albany city (Cochrane district, Ontario province)",Snowmelt,Broken Dam/Burst bank,No,No,No,,7030.0,Km2,52.53,-82.09,,2006,4.0,22.0,2006,5.0,31.0,,,2000.0,,2000.0,,,,,,,68.8837587123464,"[{""adm2_code"":12645,""adm2_name"":""Cochrane""}]",2007-01-04,2023-09-25
2006-0225-RUS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,RUS,Russian Federation,Eastern Europe,Europe,"Turochak, Biisk, Krasnogorskoye, Klepikovo, Barnaul cities (Altayskiy Kray province), Turochak city(Altay Rep. province) ",Snowmelt,,No,No,No,,144900.0,Km2,50.78,87.14,"Marutska, Biya, Katun, Kurya, Ob, Lebed",2006,4.0,21.0,2006,5.0,11.0,,,420.0,,420.0,,,,,7411.0,10759.0,68.8837587123464,"[{""adm1_code"":2489,""adm1_name"":""Altay Rep.""},{""adm1_code"":2490,""adm1_name"":""Altayskiy Kray""}]",2007-01-04,2023-09-25
2006-0226-MYS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,MYS,Malaysia,South-eastern Asia,Asia,"Kampung Manjoi borough (Ipoh city, Kinta district, Perak province)",Heavy rain,,No,No,No,,2590.0,Km2,5.27,102.15,,2006,4.0,20.0,2006,4.0,21.0,,,500.0,,500.0,,,,,,,68.8837587123464,"[{""adm2_code"":37392,""adm2_name"":""Kinta""}]",2007-01-04,2023-09-25
2006-0231-IDN,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,USGS:usp000ec4d,,IDN,Indonesia,South-eastern Asia,Asia,"Pela, Batu Junku, Waimarot, Wailawa, Waimoly villages (Bata Bual sub-district,Buru district, Maluku Utara province)",,Tsunami/Tidal wave,No,No,No,,6.7,Richter,-3.595,127.214,,2006,3.0,14.0,2006,3.0,14.0,3.0,2.0,1200.0,,1202.0,,,,,,,68.8837587123464,"[{""adm2_code"":73665,""adm2_name"":""Buru""}]",2014-02-25,2023-09-25
2006-0239-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000egfm,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Zarand district (Kerman province),,,No,No,No,,5.0,Richter,30.79,56.7,,2006,5.0,7.0,2006,5.0,7.0,,70.0,,,70.0,,,,,,,68.8837587123464,"[{""adm2_code"":41141,""adm2_name"":""Zarand""}]",2007-01-03,2023-09-25
2006-0241-MMR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Mala,MMR,Myanmar,South-eastern Asia,Asia,"Hlinethaya area (Yangon(N) district, Yangon province), Ayeyawaddy, Rakhine provinces",,Flood,No,No,No,,240.0,Kph,18.37,94.95,,2006,4.0,29.0,2006,5.0,5.0,34.0,31.0,60075.0,,60106.0,,,,,,,68.8837587123464,"[{""adm1_code"":2123,""adm1_name"":""Rakhine""},{""adm1_code"":2126,""adm1_name"":""Ayeyawaddy""},{""adm2_code"":41838,""adm2_name"":""Yangon(N)""}]",2007-03-09,2023-09-25
2006-0245-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Ardebil province,Heavy rains,,No,No,No,,18310.0,Km2,38.69,47.88,,2006,5.0,8.0,2006,5.0,13.0,14.0,,2800.0,,2800.0,,,,,16000.0,23228.0,68.8837587123464,"[{""adm1_code"":33110,""adm1_name"":""Ardebil""}]",2007-01-05,2023-09-25
2006-0247-SUR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,SUR,Suriname,Latin America and the Caribbean,Americas,"Tapanahony, Boven Suriname, Saramacca, Coppename, Kabalebo, Coeroeni districts (Sipaliwini province), Sarakreek districts (Brokopondo province)",Torrential rain,,Yes,No,Yes,7271.0,27500.0,Km2,3.42,-56.48,"Upper-Suriname, Tapanahoni, Lawa, Marowijne",2006,5.0,7.0,2006,5.0,29.0,3.0,,25000.0,,25000.0,,,,,,,68.8837587123464,"[{""adm2_code"":25885,""adm2_name"":""Sarakreek""},{""adm2_code"":25929,""adm2_name"":""Boven Suriname""},{""adm2_code"":25930,""adm2_name"":""Coeroeni""},{""adm2_code"":25931,""adm2_name"":""Coppename""},{""adm2_code"":25932,""adm2_name"":""Kabalebo""},{""adm2_code"":25933,""adm2_name"":""Saramacca""},{""adm2_code"":25934,""adm2_name"":""Tapanahony""}]",2007-02-15,2023-09-25
2006-0250-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Guizhou Sheng province,Heavy rains,,No,No,No,,175200.0,Km2,26.92,106.58,,2006,4.0,21.0,2006,5.0,15.0,22.0,,36900.0,,36900.0,,,,,36000.0,52262.0,68.8837587123464,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""}]",2007-01-05,2023-09-25
2006-0251-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Chanchu (Caloy),CHN,China,Eastern Asia,Asia,"Shantou district (Guangdong province), Fujian province",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,25.97,118.77,,2006,5.0,18.0,2006,5.0,22.0,23.0,,3150000.0,,3150000.0,,,,,475000.0,689567.0,68.8837587123464,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm2_code"":13032,""adm2_name"":""Shantou""}]",2007-01-05,2023-09-25
2006-0255-TZA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,Moshi district (Kilimandjaro province),Heavy rain,,No,No,No,,12430.0,Km2,-3.33,37.22,,2006,5.0,9.0,2006,5.0,17.0,,,,19000.0,19000.0,,,,,,,68.8837587123464,"[{""adm2_code"":48414,""adm2_name"":""Moshi""}]",2007-01-05,2023-09-25
2006-0260-USA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,USA,United States of America,Northern America,Americas,"New Hampshire, Maine, Massachusetts provinces",Heavy rains,Rain,No,No,Yes,,42910.0,Km2,43.16,-70.79,"Merrimack, Salmon Falls, Warner, Baker, Connecticut, Contoocook, Pemigewasset, Piscataqua, Saco, Smith, Souhegan, Spicket, Sugar, Turkey, Newfound, Powow, Lamprey, Aberjona, Assabet, Blackstone, Charles, Concord, Ipswich, Merrimack, Nashua, Neponset, North Nashua, Shawsheen, Spicket, Squannacook, Sudbury, Mousam, Presumpscot, Swift",2006,5.0,11.0,2006,5.0,22.0,2.0,,2500.0,,2500.0,,,62500.0,90733.0,85000.0,123396.0,68.8837587123464,"[{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""}]",2007-01-05,2023-09-25
2006-0261-CAN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CAN,Canada,Northern America,Americas,"Aklavik city (Region 1 district, Northwest Territories province)",Snowmelt,,No,No,No,,3210.0,Km2,67.93,-99.99,Mackenzie,2006,5.0,26.0,2006,6.0,2.0,,,300.0,,300.0,,,,,,,68.8837587123464,"[{""adm2_code"":190730,""adm2_name"":""Region 1""}]",2007-01-06,2023-09-25
2006-0262-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Assam, Tripura provinces",Monsoonal rain,,No,No,No,,47020.0,Km2,26.6,94.02,Brahmaputra and tributaries,2006,5.0,31.0,2006,7.0,24.0,21.0,,504000.0,,504000.0,,,,,,,68.8837587123464,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1509,""adm1_name"":""Tripura""}]",2007-01-06,2023-09-25
2006-0263-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Kerala province,Monsoonal rain,,No,No,No,,42690.0,Km2,10.54,76.05,,2006,5.0,25.0,2006,6.0,2.0,32.0,,10800.0,,10800.0,,,,,,,68.8837587123464,"[{""adm1_code"":1495,""adm1_name"":""Kerala""}]",2007-01-06,2023-09-25
2006-0264-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Fujian Sheng province,Monsoonal rain,Broken Dam/Burst bank,No,No,No,,76600.0,Km2,26.75,118.57,"Mi, Bashili, Pearl",2006,5.0,30.0,2006,6.0,9.0,57.0,,356000.0,,356000.0,,,,,393000.0,570526.0,68.8837587123464,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""}]",2007-01-06,2023-09-25
2006-0265-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Maharashtra, Gujarat provinces",Monsoonal rain,,No,No,No,,395400.0,Km2,18.73,75.23,,2006,5.0,31.0,2006,6.0,4.0,41.0,,,,,,,,,,,68.8837587123464,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2007-01-06,2023-09-25
2006-0266-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,Jingzhou district (Hubei Sheng province),Heavy rain,,No,No,No,,107400.0,Km2,30.92,112.9,,2006,5.0,24.0,2006,5.0,31.0,3.0,35.0,,350000.0,350035.0,,,,,,,68.8837587123464,"[{""adm2_code"":13125,""adm2_name"":""Jingzhou""}]",2007-03-08,2023-09-25
2006-0267-MAR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,MAR,Morocco,Northern Africa,Africa,Errachidia district (Meknès - Tafilalet province),Heavy rain,,No,No,No,,33210.0,Km2,32.15,-4.05,,2006,5.0,26.0,2006,5.0,28.0,6.0,,1100.0,,1100.0,,,,,,,68.8837587123464,"[{""adm2_code"":21792,""adm2_name"":""Errachidia""}]",2007-01-06,2023-09-25
2006-0268-BDI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BDI,Burundi,Sub-Saharan Africa,Africa,"Muheka village (Songa district, Bururi province)",Heavy rains,,No,No,No,,2700.0,Km2,-3.86,29.67,,2006,5.0,17.0,2006,5.0,28.0,1.0,,5000.0,,5000.0,,,,,,,68.8837587123464,"[{""adm2_code"":40598,""adm2_name"":""Songa""}]",2007-01-06,2023-09-25
2006-0269-CAN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CAN,Canada,Northern America,Americas,"Grand Forks city (Kootenay Boundary district, British Columbia province), Nelson city (Central Kootenay district, British Columbia province), Penticton city (Okanagan-Similkameen district, British Columbia province)",Rains and snowmelt,,No,No,No,,,Km2,50.13,-99.99,"Kettle, Ellis Creek, Slocan, Granby",2006,5.0,20.0,2006,5.0,28.0,1.0,,400.0,,400.0,,,,,,,68.8837587123464,"[{""adm2_code"":12544,""adm2_name"":""Central Kootenay""},{""adm2_code"":12554,""adm2_name"":""Kootenay Boundary""},{""adm2_code"":12559,""adm2_name"":""Okanagan-Similkameen""}]",2007-01-06,2023-09-25
2006-0270-THA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,THA,Thailand,South-eastern Asia,Asia,"Nan, Phrae, Lampang, Sukhothai, Uttaradit provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,No,No,201.0,78280.0,Km2,18.18,100.15,"Yom, Nan, Upper CHao Praya",2006,5.0,22.0,2006,6.0,11.0,116.0,,342895.0,,342895.0,,,,,25000.0,36293.0,68.8837587123464,"[{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2897,""adm1_name"":""Phrae""},{""adm1_code"":2914,""adm1_name"":""Sukhothai""},{""adm1_code"":2924,""adm1_name"":""Uttaradit""}]",2007-02-15,2023-09-25
2006-0271-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Chagcharan, Shahrak districts (Ghor province), Farkhar district (Takhar province), Taloqan city (Taloqan districts, Takhar province)",Heavy rains,,No,No,No,,21480.0,Km2,34.52,65.56,,2006,5.0,19.0,2006,5.0,23.0,21.0,150.0,465.0,,615.0,,,,,,,68.8837587123464,"[{""adm2_code"":99967,""adm2_name"":""Shahrak""},{""adm2_code"":99970,""adm2_name"":""Chaghcharan""},{""adm2_code"":3744,""adm2_name"":""Taloqan""},{""adm2_code"":99991,""adm2_name"":""Farkhar""}]",2007-01-06,2023-09-25
2006-0279-IDN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ej1c,,IDN,Indonesia,South-eastern Asia,Asia,"Kulonprogo, Sleman, Kota Yogyakarta, Gunungkidul, Bantul districts (Daerah Istimewa Yogyakarta province), Purworejo, Kota Klaten, Magelang, Klaten, Boyolali districts (Jawa Tengah province)",,,Yes,No,No,88051.0,6.3,Richter,-7.961,110.446,,2006,5.0,26.0,2006,5.0,26.0,5778.0,137883.0,2340745.0,699295.0,3177923.0,,,40000.0,58069.0,3100000.0,4500335.0,68.8837587123464,"[{""adm2_code"":17981,""adm2_name"":""Bantul""},{""adm2_code"":17982,""adm2_name"":""Gunungkidul""},{""adm2_code"":17983,""adm2_name"":""Kota Yogyakarta""},{""adm2_code"":17984,""adm2_name"":""Kulonprogo""},{""adm2_code"":17985,""adm2_name"":""Sleman""},{""adm2_code"":18034,""adm2_name"":""Boyolali""},{""adm2_code"":18042,""adm2_name"":""Klaten""},{""adm2_code"":18050,""adm2_name"":""Magelang""},{""adm2_code"":18055,""adm2_name"":""Purworejo""},{""adm2_code"":73730,""adm2_name"":""Kota Klaten""}]",2008-05-08,2023-09-25
2006-0281-VUT,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Lopevi,VUT,Vanuatu,Melanesia,Oceania,"Paama, Ambrym villages (Malampa province)",,,No,No,No,,,,-16.507,168.346,,2006,5.0,9.0,2006,5.0,9.0,,,,,,,,,,,,68.8837587123464,"[{""adm2_code"":31850,""adm2_name"":""Administrative unit not available""}]",2006-06-13,2023-09-25
2006-0283-ECU,No,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Tungurahua ,ECU,Ecuador,Latin America and the Caribbean,Americas,"Cusua village ; Tungurahua, Chimborazo provinces",,,No,No,Yes,,,,-1.467,-78.442,,2006,5.0,10.0,2006,5.0,23.0,,,250.0,,250.0,,,,,,,68.8837587123464,"[{""adm1_code"":1139,""adm1_name"":""Chimborazo""},{""adm1_code"":1155,""adm1_name"":""Tungurahua""}]",2014-06-27,2023-09-25
2006-0297-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Chenzhou, Zhuzhou, Loudi districts (Hunan Sheng province)",,,No,No,No,,58070.0,Km2,26.2,112.75,Xiangjiang River,2006,6.0,13.0,2006,6.0,16.0,2.0,,1410000.0,,1410000.0,,,,,,,68.8837587123464,"[{""adm2_code"":13131,""adm2_name"":""Zhuzhou""},{""adm2_code"":13139,""adm2_name"":""Chenzhou""},{""adm2_code"":13142,""adm2_name"":""Loudi""}]",2007-01-06,2023-09-25
2006-0298-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Wangmo Xian area (Qianxinan Buyei and Miao district, Guizhou Sheng province), Luodian Xian area (Qiannan Buyei and Miao district, Guizhou Sheng province), Qianxi Xian area (Bijie district, Guizhou Sheng province), Anshun district (Guizhou Sheng province)",Heavy rain,Rain,No,No,No,,11680.0,Km2,25.51,106.51,,2006,6.0,12.0,2006,6.0,16.0,50.0,,,12000.0,12000.0,,,,,141000.0,204693.0,68.8837587123464,"[{""adm2_code"":13067,""adm2_name"":""Qianxinan Buyei and Miao""},{""adm2_code"":13068,""adm2_name"":""Bijie""},{""adm2_code"":13069,""adm2_name"":""Anshun""},{""adm2_code"":13071,""adm2_name"":""Qiannan Buyei and Miao""}]",2007-03-09,2023-09-25
2006-0299-TWN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Nantou, Taichung, Hsinchu, Changhua, Chiayi, Kaohsiung areas (Taiwan Sheng province)",Heavy rain,,No,No,No,,14310.0,Km2,24.07,120.79,,2006,6.0,10.0,2006,6.0,13.0,3.0,,300.0,,300.0,,,,,116130.0,168588.0,68.8837587123464,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2007-01-06,2023-09-25
2006-0300-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Wuzhou, Baise districts (Guangxi Zhuangzu Zizhiqu province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,4210.0,Km2,23.42,111.38,,2006,6.0,8.0,2006,6.0,15.0,21.0,24.0,4600000.0,,4600024.0,,,,,,,68.8837587123464,"[{""adm2_code"":13052,""adm2_name"":""Wuzhou""},{""adm2_code"":13061,""adm2_name"":""Baise""}]",2007-01-06,2023-09-25
2006-0302-POL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,POL,Poland,Eastern Europe,Europe,"Nowy Sacz, Tarnow districts (Malopolske province)",Heavy rain,,No,No,No,,27580.0,Km2,49.5,20.93,,2006,6.0,4.0,2006,6.0,6.0,,,500.0,,500.0,,,,,,,68.8837587123464,"[{""adm2_code"":24406,""adm2_name"":""Nowy Sacz""},{""adm2_code"":24407,""adm2_name"":""Nowy Sacz I""},{""adm2_code"":24413,""adm2_name"":""Tarnow""},{""adm2_code"":24414,""adm2_name"":""Tarnow I""}]",2007-01-06,2023-09-25
2006-0302-SVK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,SVK,Slovakia,Eastern Europe,Europe,"Sabinov, Bardejov districts (Presov province) ; Presov, Kosice provinces",Heavy rain and unseasonable snow,,No,No,No,,,Km2,49.5,20.93,,2006,6.0,4.0,2006,6.0,6.0,,,100.0,,100.0,,,,,,,68.8837587123464,"[{""adm1_code"":2669,""adm1_name"":""Kosice""},{""adm1_code"":2671,""adm1_name"":""Presov""}]",2007-01-06,2023-09-25
2006-0306-RUS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,RUS,Russian Federation,Eastern Europe,Europe,"Lens, Olekminsk regions (Sakha Rep. province)","Rain and snowmelt, excessive dumping of water",Broken Dam/Burst bank,No,No,No,,274800.0,Km2,58.33,114.58,"Upper Lena, Vitim",2006,6.0,4.0,2006,6.0,12.0,,,1300.0,,1300.0,,,,,125000.0,181465.0,68.8837587123464,"[{""adm1_code"":2551,""adm1_name"":""Sakha Rep.""}]",2007-01-06,2023-09-25
2006-0311-IDN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IDN,Indonesia,South-eastern Asia,Asia,"Sinjai, Jeneponto, Bulukumba, Bantaeng, Luwu Utara, Bone, Gowa, Sidenrengrappang, Selayar, Wajo, Soppeng (Sulawesi Selatan province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,144.0,3100.0,Km2,-5.17,120.11,,2006,6.0,19.0,2006,6.0,23.0,236.0,56.0,28505.0,670.0,29231.0,,,,,55200.0,80135.0,68.8837587123464,"[{""adm2_code"":18167,""adm2_name"":""Bantaeng""},{""adm2_code"":18169,""adm2_name"":""Bone""},{""adm2_code"":18170,""adm2_name"":""Bulukumba""},{""adm2_code"":18172,""adm2_name"":""Gowa""},{""adm2_code"":18173,""adm2_name"":""Jeneponto""},{""adm2_code"":18182,""adm2_name"":""Selayar""},{""adm2_code"":18183,""adm2_name"":""Sidenrengrappang""},{""adm2_code"":18184,""adm2_name"":""Sinjai""},{""adm2_code"":18185,""adm2_name"":""Soppeng""},{""adm2_code"":18188,""adm2_name"":""Wajo""},{""adm2_code"":73778,""adm2_name"":""Luwu Utara""}]",2007-01-06,2023-09-25
2006-0312-ROU,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,ROU,Romania,Eastern Europe,Europe,"Bistrita-Nasaud, Maramures, Alba, Arad, Bacau, Covasna, Constanta, Galati, Harghita, Hunedoara, Iasi, Satu Mare, Salaj, Suceava, Vrancea provinces",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,5540.0,Km2,47.15,47.46,"Tibes, Valea Ilisua, Viseu, Iza, Somes, Crasna, Jiu, Olt, Arges, Ialomita",2006,6.0,20.0,2006,6.0,26.0,14.0,,5712.0,,5712.0,,,,,,,68.8837587123464,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2447,""adm1_name"":""Arad""},{""adm1_code"":2449,""adm1_name"":""Bacau""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2464,""adm1_name"":""Galati""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2470,""adm1_name"":""Iasi""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""},{""adm1_code"":2486,""adm1_name"":""Vrancea""}]",2007-01-10,2023-09-25
2006-0323-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Yongding Xian area (Longyan district, Fujian Sheng province), Chayangzhen village (Meizhou district, Guangdong Sheng province)",Torrential rains,,No,No,No,,36280.0,Km2,24.73,116.87,,2006,6.0,17.0,2006,6.0,19.0,23.0,,5000.0,,5000.0,,,,,,,68.8837587123464,"[{""adm2_code"":13012,""adm2_name"":""Longyan""},{""adm2_code"":13039,""adm2_name"":""Meizhou""}]",2007-01-06,2023-09-25
2006-0332-IDN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IDN,Indonesia,South-eastern Asia,Asia,"Tanahlaut, Kota Baru, Tanahbumbu districts (Kalimantan Selatan province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,23710.0,Km2,-3.29,115.49,"Limpur, Martapura, Riam Kiwa rivers",2006,6.0,25.0,2006,6.0,29.0,52.0,,18250.0,,18250.0,,,,,,,68.8837587123464,"[{""adm2_code"":18114,""adm2_name"":""Kota Baru""},{""adm2_code"":18116,""adm2_name"":""Tanahlaut""},{""adm2_code"":73860,""adm2_name"":""Tanahbumbu""}]",2007-01-06,2023-09-25
2006-0333-UKR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,UKR,Ukraine,Eastern Europe,Europe,"South Crimea area, Belogorsky district (Krym province) ; L'vivs'ka, Ivano-frankivs'ka, Chernivets'ka oblast province",Hevay rain,Broken Dam/Burst bank,No,No,No,,600.0,Km2,45.09,34.62,,2006,7.0,2.0,2006,7.0,3.0,2.0,,5000.0,,5000.0,,,,,23855.0,34631.0,68.8837587123464,"[{""adm1_code"":3150,""adm1_name"":""Chernivets'ka""},{""adm1_code"":3153,""adm1_name"":""Ivano-frankivs'ka""},{""adm1_code"":3158,""adm1_name"":""Krym""},{""adm1_code"":3160,""adm1_name"":""L'vivs'ka""}]",2007-01-06,2023-09-25
2006-0334-TUR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,TUR,Türkiye,Western Asia,Asia,"Bitlis, Mus, Kirklareli, Trabzon, Rize provinces",Heavy rain,,No,No,No,,69640.0,Km2,39.74,41.1,,2006,7.0,1.0,2006,7.0,3.0,12.0,,,,,,,,,,,68.8837587123464,"[{""adm1_code"":3034,""adm1_name"":""Bitlis""},{""adm1_code"":3066,""adm1_name"":""Kirklareli""},{""adm1_code"":3075,""adm1_name"":""Mus""},{""adm1_code"":3080,""adm1_name"":""Rize""},{""adm1_code"":3090,""adm1_name"":""Trabzon""}]",2007-01-06,2023-09-25
2006-0335-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,"Arbore (Suceava province) ; Bistrita-nasaud, Maramures, Arad provinces",Heavy rains,,No,No,No,,1120.0,Km2,47.8,25.95,,2006,6.0,30.0,2006,7.0,3.0,30.0,,600.0,,600.0,,,,,,,68.8837587123464,"[{""adm1_code"":2447,""adm1_name"":""Arad""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",2007-01-06,2023-09-25
2006-0336-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Si Xian, Xiao Xian areas (Suzhou district, Anhui Sheng province), Fengyang Xian area (Chuzhou district, Anhui Sheng province), Bozhou Shi, Fuyang Shi areas (Name Unknown (12994) district, Anhui Sheng province), Dafeng Shi area (Yancheng district, Jiangsu Sheng province), Bengbu, Huaibei districts (Anhui Sheng province), Henan Sheng province",Heavy rain,"Broken Dam/Burst bank|Slide (land, mud, snow, rock)",No,No,No,,22760.0,Km2,34.04,117.03,43710,2006,6.0,28.0,2006,7.0,6.0,30.0,,4120000.0,,4120000.0,,,,,679000.0,985719.0,68.8837587123464,"[{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm2_code"":12986,""adm2_name"":""Bengbu""},{""adm2_code"":12989,""adm2_name"":""Huaibei""},{""adm2_code"":12993,""adm2_name"":""Chuzhou""},{""adm2_code"":12994,""adm2_name"":""Name Unknown""},{""adm2_code"":12995,""adm2_name"":""Suzhou""},{""adm2_code"":13152,""adm2_name"":""Yancheng""}]",2007-03-09,2023-09-25
